row,p_coef,i_coef,p_star,difference
21324,2.0,4.0,25,1.2674565618457585
21325,1.0,0.5,20,0.4939983641162584
21326,0.0,2.0,30,4.290165824335459
21327,1.0,0.5,15,1.0553325316690323
21328,0.7,0.8,25,3.587773065263862
21329,0.01,10.0,10,0.843980012619415
21330,3.0,0.8,10,0.2824078285316371
21331,0.0,4.0,15,0.2819062324899706
21332,0.0,2.0,15,0.1414918197882642
21334,0.0,3.0,15,0.4223502907833687
21336,1.0,0.5,25,1.6196893308663682
21337,1.0,0.5,10,0.4924691872157627
21338,0.0,3.0,35,1.12776465443888
21339,0.0,2.0,25,0.7734160482191985
21340,0.0,3.0,35,0.9843074007691116
21341,0.2,8.0,30,0.916699689175026
21342,0.7,10.0,15,0.9846416404614224
21345,5.0,0.7,10,0.3520416417126641
21346,0.0,1.0,10,0.4923503841913494
21347,2.0,4.0,35,3.3766374119845395
21348,1.0,0.5,25,0.0015508899960297
21349,0.5,10.0,25,1.61581878508869
21352,0.0,2.0,10,0.0705555516830767
21354,1.0,0.5,20,0.071453293359224
21356,2.0,4.0,25,1.8264202946867432
21359,2.0,4.0,30,0.915444731376054
21360,0.2,6.0,35,2.0363033211158195
21361,3.0,6.0,35,2.95588783337182
21362,0.0,2.0,35,0.915920881557648
21363,0.0,1.0,20,0.2817990131534564
21364,0.9,3.0,25,1.2654703766624973
21366,0.0,3.0,20,1.266047307828046
21367,0.0,4.0,20,0.2831114552750744
21369,2.0,8.0,30,4.778057782433482
21370,0.2,0.5,30,28.119291359157245
21371,0.0,4.0,30,2.181949451033056
21372,5.0,2.0,15,1.4750502160099357
21373,2.0,4.0,30,1.4776480782495378
21374,0.7,5.0,15,1.0546662867488168
21375,1.0,3.0,10,0.703702406903207
21376,0.0,4.0,30,0.2825611189305945
21377,1.0,3.0,20,1.407733678670672
21379,0.0,0.2,20,4.146758363353355
21380,0.0,2.0,10,0.4226288482008931
21382,0.0,1.0,20,0.5626254002411186
21383,0.0,2.0,25,0.6325870095522514
21384,1.0,0.5,30,2.3930178598588787
21385,2.0,4.0,35,0.7732254789269879
21387,0.0,1.0,15,0.9849485490585196
21388,3.0,6.0,30,1.19484478434694
21389,0.0,4.0,20,0.4227665604265933
21390,0.3,4.0,10,1.2657526231665512
21392,0.8,0.3,25,2.247436739387121
21393,0.0,1.0,20,0.3532939341715124
21396,0.6,7.0,20,0.8445816930753196
21397,10.0,9.0,35,2.2472069792168305
21398,0.2,10.0,35,1.2695895318764905
21399,2.0,8.0,25,2.87965883810534
21400,0.0,2.0,35,0.4940038368175399
21401,0.2,0.5,25,1.6156785944090704
21402,1.0,3.0,10,0.2818815850092209
21404,0.0,2.0,25,0.2829734193395534
21405,4.0,0.4,10,2.391545818246948
21406,9.0,0.9,10,0.4923135856349319
21407,1.0,3.0,10,0.1411406127201013
21409,6.0,0.6,20,1.4754178796624933
21410,0.0,1.0,30,0.9157808074586624
21411,0.0,4.0,30,2.388366737296682
21412,0.0,4.0,25,0.562265573015523
21413,0.1,10.0,35,2.039081550343262
21415,0.0,1.0,25,0.4230118138827654
21416,0.0,2.0,30,1.1256847866145243
21417,8.0,5.0,10,0.0704974165165932
21418,0.9,0.4,15,14.199581233695588
21420,1.0,3.0,25,0.9155615835138624
21421,0.0,4.0,25,0.4235427227089392
21422,7.0,7.0,30,0.4223559108249333
21423,0.0,1.0,35,1.2664958286080823
21424,0.9,10.0,10,0.7732813722677934
21426,8.0,5.0,20,0.8444218842126645
21427,1.0,0.5,30,4.847100737205238
21428,1.0,0.5,25,0.9134535498184668
21429,0.5,5.0,25,1.2675821594286916
21431,0.6,0.8,35,3.0210056164433805
21432,8.0,0.9,20,1.6157151912290215
21433,0.1,2.0,20,3.374487887099764
21434,1.0,4.0,25,0.8459617288002246
21435,0.0,2.0,15,1.266702318094426
21436,0.3,9.0,25,0.7760089448499974
21437,0.0,0.3,35,2.03878399101255
21438,0.6,0.6,30,1.3382296430250935
21439,0.8,0.4,20,10.472544743812271
21441,0.4,0.3,15,7.242780803720187
21442,0.0,4.0,20,0.704305518234861
21443,0.0,2.0,30,1.4060547127597438
21445,2.0,4.0,35,1.6895253752859682
21448,1.0,3.0,10,0.4921994044312541
21449,1.0,9.0,30,0.8439728197912673
21450,0.2,7.0,20,0.1419774972563789
21451,0.1,0.9,10,0.7737074875086734
21452,0.0,7.0,20,1.0544703884701558
21455,5.0,0.4,10,0.14130331252169
21456,0.0,3.0,35,0.5635643240455472
21459,1.0,0.5,20,1.1971413417310348
21460,1.0,6.0,35,0.9836289939878392
21461,1.0,0.5,20,1.548251288735626
21462,2.0,4.0,10,3.586514532868353
21463,0.9,0.3,20,4.848317314563457
21465,1.0,0.5,30,1.4040769405620486
21466,2.0,4.0,35,0.4945470713827795
21467,0.5,0.2,35,29.94592365443293
21469,0.0,3.0,35,1.0564447680286475
21470,0.8,5.0,25,1.197338265449929
21471,0.1,2.0,30,1.268630384295177
21472,9.0,0.4,35,0.283085058595514
21473,0.3,0.4,30,12.024204181035794
21475,0.0,2.0,15,0.5635970627765534
21476,0.1,1.0,30,3.164524580065314
21477,2.0,4.0,30,0.8451339421368491
21478,0.3,4.0,15,0.8443195232398777
21479,0.0,1.0,30,0.7746303111666624
21480,1.0,0.5,35,1.1961667374492322
21481,1.0,3.0,30,0.7755936042360183
21482,0.7,6.0,30,0.5659924354075345
21483,1.0,0.9,10,0.2826681184574822
21484,0.1,0.2,30,1.7588955298928337
21485,0.4,0.9,30,4.573451259431855
21486,0.8,0.1,15,4.500889590044798
21487,0.1,8.0,10,0.2121470016783737
21488,0.8,6.0,30,0.9876701285440176
21489,2.0,4.0,15,0.4225726512710723
21490,0.7,7.0,10,1.1959198806725864
21491,0.0,2.0,15,0.2815433596606658
21492,0.4,0.5,10,1.1257271581469048
21493,9.0,2.0,20,0.6338927862178476
21494,0.1,10.0,25,2.390388911896053
21495,0.0,1.0,20,1.8278917601245137
21497,2.0,4.0,30,0.4230733124637229
21498,0.0,1.0,15,0.1411258416394667
21499,0.8,0.9,35,1.404995378649322
21500,1.0,0.5,30,2.2528283875545725
21501,0.2,2.0,30,3.025028529190946
21503,1.0,3.0,30,2.108144554368799
21505,1.0,0.5,25,0.3541126731466644
21506,1.0,3.0,20,0.7741926158633827
21507,0.0,3.0,20,0.8447585204320722
21508,0.7,0.6,30,11.174484405972365
21510,0.0,2.0,35,0.4238706422011775
21514,0.01,3.0,20,14.063167795742576
21515,0.0,5.0,25,1.1242595469832972
21516,0.0,2.0,30,0.2831805759758286
21517,1.0,0.5,15,1.7586666365245245
21518,2.0,4.0,20,0.7735010544602661
21519,0.0,2.0,30,1.8259836466871384
21524,0.0,1.0,35,1.5480227827234243
21525,7.0,0.2,10,1.6179664974820849
21526,0.9,4.0,25,0.7761736228675682
21528,1.0,0.5,10,0.2113397825494418
21530,7.0,9.0,10,0.4925711609851131
21531,0.7,0.5,30,1.9015508845789453
21532,0.0,2.0,15,0.3521611556443726
21533,0.0,1.0,30,2.180662223670198
21534,0.0,2.0,25,0.7040328317515083
21535,1.0,3.0,20,0.7044968965879974
21536,2.0,4.0,20,0.6334184651020456
21537,1.0,0.1,35,6.7450656733909184
21538,3.0,0.7,30,2.110805280877007
21539,2.0,9.0,25,2.8808420372661416
21540,4.0,0.1,20,1.126385197241139
21541,1.0,3.0,25,0.0719085868404434
21542,0.0,3.0,30,0.0718430516373302
21543,0.9,1.0,25,1.2683155230872805
21544,0.8,8.0,15,1.2662216005310691
21545,1.0,0.5,25,0.5626420203558498
21546,0.0,2.0,25,0.4942988035828577
21547,2.0,4.0,35,0.8436610038758587
21548,0.7,4.0,25,1.8315035125888457
21549,0.4,0.7,20,5.692620086465044
21550,0.0,0.4,15,1.828660040882565
21551,0.8,8.0,35,0.8450301738028596
21552,1.0,0.5,30,1.0533545283212398
21553,7.0,0.6,30,0.4244590189214818
21554,0.7,4.0,10,0.2818758885188588
21555,0.0,2.0,10,0.2113629318826522
21556,1.0,0.5,15,0.7039510820642327
21557,2.0,4.0,20,1.2666921888027236
21558,0.0,1.0,20,0.8438971518296166
21559,0.1,4.0,30,2.598537184667487
21560,0.5,0.9,20,4.641891823071903
21561,0.0,0.9,35,1.1253113647571498
21563,1.0,3.0,25,0.5642994441052824
21564,1.0,9.0,10,0.7742625622424208
21565,0.7,9.0,10,0.4228224756614729
21566,1.0,0.5,15,0.9837762717062946
21567,0.0,3.0,20,1.12614733487651
21568,1.0,0.5,15,0.985350685784443
21569,8.0,0.3,25,0.1420726800133955
21570,9.0,10.0,30,0.9846240511489944
21571,0.0,4.0,20,1.4057311695151338
21572,0.7,10.0,30,0.634562719992668
21573,0.0,2.0,20,0.5634983489486771
21574,0.0,4.0,25,0.4940303389996163
21575,0.6,1.0,10,2.6701450608997943
21577,4.0,0.8,10,0.8438883444319032
21578,0.6,0.9,15,1.9702918893124053
21580,1.0,0.7,20,4.50183425563837
21581,0.0,4.0,35,0.9136197604906392
21582,0.0,2.0,25,1.5482182518997485
21583,0.0,2.0,10,0.2119296412701548
21584,0.0,1.0,30,1.1964601730704914
21585,0.0,2.0,20,1.3368764149601562
21587,0.9,0.9,10,3.5844052805872355
21588,0.1,5.0,10,0.5624122908291804
21590,0.0,1.0,35,0.9840747929471876
21591,0.3,0.8,25,5.556042272457044
21592,0.3,0.5,30,10.829487598013138
21593,0.4,0.2,30,25.938974504550465
21594,3.0,3.0,10,1.2655323463301675
21595,1.0,0.5,10,0.0711255428754222
21597,1.0,0.6,25,5.199414272225099
21599,0.0,2.0,10,0.2110292485122231
21600,1.0,0.5,25,0.5641700829492526
21601,0.3,0.7,20,2.392592106723254
21602,0.0,2.0,30,0.9856737379680592
21603,1.0,0.7,25,0.2126103844417057
21604,0.0,1.0,25,0.6332072121646535
21605,0.0,1.0,25,0.7046829256752298
21606,0.9,9.0,15,1.1254306422925442
21607,0.0,1.0,25,0.492515458510006
21608,0.7,0.9,35,1.8968647851647795
21609,2.0,4.0,25,0.8441795872677442
21610,0.0,2.0,30,0.7049205715812024
21611,0.0,2.0,30,1.1254967919553645
21612,0.0,2.0,15,1.054489508621483
21613,0.0,4.0,10,0.0007373529769942
21614,0.4,0.7,20,3.657202438608969
21616,0.0,1.0,35,0.5635899352519145
21617,0.5,0.7,10,1.4756328872951734
21618,0.8,1.0,20,11.03991452790614
21619,2.0,0.2,15,2.6732112662770646
21620,0.0,2.0,15,0.1410676883144441
21621,0.9,3.0,10,1.4760911136693116
21622,1.0,0.5,10,1.055478024079027
21623,0.4,0.5,35,2.389386205664275
21624,2.0,4.0,35,3.5126732738425828
21625,0.2,4.0,15,0.98504245718257
21626,0.9,4.0,20,14.971646985073404
21627,0.8,6.0,30,1.4783327214575328
21628,0.0,1.0,35,1.1957233348947591
21629,0.8,0.1,25,13.355270772481571
21630,1.0,0.5,25,1.54907531861339
21632,0.0,4.0,15,0.5635292911466037
21633,1.0,7.0,15,1.4781352287728815
21634,0.0,3.0,30,0.2828829474471099
21635,0.0,2.0,25,1.9698243408612148
21637,0.5,3.0,20,0.8456442618823443
21638,8.0,0.6,20,2.1072152215339965
21639,6.0,5.0,30,4.566317908688713
21640,0.3,2.0,15,1.2664310589770214
21641,1.0,0.5,20,0.9145739118930188
21642,1.0,3.0,20,1.194108596942037
21644,0.0,4.0,25,1.0555817304604824
21646,0.0,1.0,25,0.2822337337870024
21647,0.3,0.1,25,34.09426002468638
21649,0.9,0.1,15,0.6343714728690344
21650,0.1,3.0,20,1.1252274548479857
21651,1.0,0.5,30,0.4242103237555765
21652,0.5,0.2,30,3.1613985525986967
21653,0.1,0.1,35,17.64783892292552
21654,0.0,7.0,10,0.4926150250343291
21656,1.0,0.5,10,0.7744704679249397
21661,2.0,4.0,15,0.9843272536545804
21662,0.0,1.0,10,0.7032221111178973
21663,10.0,0.5,25,2.9556101597339506
21664,1.0,0.5,20,1.6172482193578892
21665,1.0,3.0,20,0.353016131382148
21666,1.0,3.0,30,0.8457423701589901
21667,1.0,0.5,15,3.586866220084169
21668,0.0,1.0,25,1.6868998945158964
21669,1.0,0.5,15,0.7739557372660881
21670,0.8,6.0,10,1.2663192616199233
21671,0.5,6.0,10,0.7744092509536484
21672,0.8,0.1,25,2.532964482631809
21673,2.0,0.9,25,4.214824097811906
21674,1.0,0.2,25,4.496831189495711
21675,0.6,9.0,20,0.9854114153568014
21676,0.0,3.0,25,9.915260233283494
21677,0.0,1.0,25,1.6863250943479748
21678,0.0,2.0,30,0.4937495325479695
21679,1.0,0.5,25,2.038094756822476
21680,1.0,0.5,20,0.2125855022278306
21682,2.0,4.0,35,2.388671693075432
21683,0.0,2.0,25,0.6326557956785024
21684,1.0,9.0,15,0.6344026859950072
21685,0.4,0.4,35,1.4766927452009204
21686,0.9,0.3,35,2.321864540711892
21687,2.0,4.0,10,0.9840145341501988
21688,0.1,10.0,35,7.588477442280341
21689,0.4,0.5,15,1.8967960297679136
21690,0.6,0.9,15,9.770275265785774
21691,5.0,0.6,15,0.6326483083284842
21693,2.0,4.0,25,1.476114506637768
21694,2.0,4.0,10,0.7034572007812665
21695,0.0,4.0,20,0.7747946346781198
21696,0.2,9.0,10,2.8121222111270185
21699,0.0,4.0,20,1.1237314834132102
21702,0.0,2.0,35,0.2836844862819205
21703,2.0,0.6,35,1.4751500607927994
21704,0.0,2.0,15,1.8996418311685064
21705,7.0,0.9,15,0.5629864093446448
21706,0.0,1.0,25,0.4935611380046305
21707,0.0,2.0,30,1.3377672164678227
21708,0.2,0.3,35,6.680552918347648
21709,0.3,1.0,20,4.852577922605038
21710,0.2,5.0,15,0.3530423316813174
21711,0.5,0.9,30,4.56852971781052
21712,0.6,0.3,15,5.130632316232864
21713,0.1,0.9,35,1.2665233998290084
21715,0.0,1.0,15,1.2670529616686783
21717,1.0,0.5,10,0.4224620483626999
21718,0.0,4.0,15,0.4933435741599536
21719,4.0,0.2,20,3.025096708224618
21720,1.0,3.0,30,0.3523135170140641
21721,0.8,0.7,30,5.1355611763966005
21722,2.0,4.0,10,0.0007440566392418
21724,2.0,0.6,35,1.195889732734118
21726,0.0,3.0,15,0.9853128980986884
21727,0.0,2.0,10,0.1410746411633692
21728,1.0,3.0,35,2.1105114907071165
21729,0.5,0.7,25,0.494778161015561
21730,1.0,0.5,10,0.5629140177526128
21731,0.0,4.0,15,3.021622629773882
21732,0.7,0.8,15,2.2483929596759618
21733,0.9,4.0,35,1.8963784059297264
21734,2.0,4.0,25,0.8435695666067202
21737,3.0,0.3,35,7.385537644636255
21738,0.5,7.0,20,1.33665353993947
21739,0.0,2.0,20,0.4232448397473227
21740,2.0,4.0,15,0.5636800180944128
21741,0.5,0.6,30,10.40805095629749
21742,10.0,6.0,30,1.124427821375189
21743,0.0,2.0,20,2.5998512358072574
21744,0.3,1.0,25,0.9867495540360264
21745,2.0,10.0,35,3.9360627458998056
21746,0.0,2.0,15,0.1417292913296819
21747,0.5,5.0,35,1.1962477271950176
21748,0.2,9.0,15,0.5635433166599926
21749,1.0,3.0,35,1.055159769768239
21750,0.5,0.6,25,10.543153430509468
21751,0.0,3.0,25,1.6182311945676986
21752,0.0,1.0,25,1.056698643269092
21753,0.1,8.0,20,2.1100857318307167
21754,0.0,4.0,30,3.2333436924650147
21755,2.0,4.0,30,0.9839577063509212
21756,0.4,0.5,10,3.657199909433204
21757,0.0,2.0,25,1.2674147250892558
21758,7.0,1.0,35,0.5613191636707775
21759,0.0,1.0,15,0.3521227370830626
21760,0.0,2.0,15,0.1411189342784027
21761,0.0,3.0,25,0.7733029470045087
21762,2.0,0.5,10,1.6862472715995906
21763,0.0,4.0,30,0.3528528896755292
21764,1.0,0.5,30,2.393046860115436
21765,0.8,10.0,25,1.6884549919462415
21766,0.5,0.6,30,62.64254571748998
21767,2.0,4.0,35,0.9854731031831044
21769,0.9,0.6,20,0.4939742621540128
21771,0.6,0.1,30,6.399325474486625
21772,0.0,2.0,30,0.9153958654438776
21773,0.5,5.0,25,1.477435865364539
21776,0.2,0.9,15,3.2326334906308176
21777,0.0,2.0,25,0.3525477776116039
21778,0.0,4.0,20,0.914682711066014
21779,1.0,3.0,30,0.9148989713277632
21780,0.8,10.0,25,0.6348458865016573
21781,3.0,0.2,35,7.244583444929347
21782,0.0,1.0,30,0.7733792369457264
21783,1.0,3.0,15,0.0714389386272849
21784,0.0,3.0,15,1.194823818628489
21786,0.2,5.0,20,0.7754908252204853
21788,0.0,7.0,30,1.6189952528152889
21789,4.0,1.0,15,0.7040994743949955
21790,1.0,9.0,10,0.8449574407635243
21791,0.1,5.0,35,4.853110772908615
21792,0.0,3.0,30,0.2826007919248354
21794,1.0,0.5,30,1.8305828070466597
21795,0.0,1.0,25,0.2123609926267513
21797,0.0,6.0,10,0.562816020383293
21798,0.9,5.0,10,1.2654644002197442
21799,10.0,0.4,15,0.2125267962431234
21800,0.0,2.0,30,2.319236454389973
21801,0.2,0.6,20,6.185159619748631
21803,0.0,3.0,25,1.056983887951226
21804,0.0,1.0,30,0.6351556423536291
21805,8.0,4.0,15,1.0539813780785288
21806,0.0,3.0,35,0.4948794527116575
21807,9.0,2.0,35,3.3011425186927283
21808,0.0,2.0,20,0.3525896435132081
21809,1.0,0.5,15,0.8442182949583081
21810,0.4,4.0,30,2.6748841845790103
21811,1.0,0.5,30,1.1270228870510772
21812,0.5,0.6,20,2.600143424088172
21813,6.0,2.0,35,4.004343018677435
21814,0.0,2.0,20,1.124348756843811
21815,1.0,0.5,30,0.0015201387371197
21816,2.0,1.0,20,2.040089275002252
21818,2.0,4.0,10,0.8434679947630226
21820,2.0,4.0,20,1.7571157264015218
21821,0.0,4.0,25,1.2655766485487216
21822,0.0,1.0,10,0.2118550914608423
21823,7.0,10.0,20,3.865445377208825
21824,0.0,2.0,30,0.4239917234413024
21825,9.0,5.0,30,0.0008474302499514
21826,0.0,4.0,25,1.0568484884486606
21827,0.0,2.0,35,1.26553489910593
21828,0.5,3.0,10,0.4226763269294107
21829,0.7,9.0,25,0.8469956116519368
21830,0.0,2.0,35,1.6898159925229628
21831,1.0,3.0,20,1.405098834101394
21832,6.0,9.0,35,3.0191386454665228
21834,0.0,3.0,25,1.4077919646442822
21835,0.8,1.0,20,5.12992358568084
21836,2.0,4.0,15,0.8438740696890097
21837,0.0,1.0,25,1.477692238868331
21838,0.8,9.0,30,1.618666384203566
21840,0.0,2.0,10,8.395358133750364e-05
21842,2.0,4.0,15,0.9860582929012996
21843,0.5,4.0,30,2.110599029786089
21844,0.0,2.0,10,0.1406858262886521
21845,10.0,0.1,20,1.685424390835351
21847,2.0,4.0,20,0.6327013306985707
21848,5.0,0.5,30,1.267763535630344
21849,0.0,2.0,35,0.916132069185438
21850,0.8,0.3,25,1.407749482558735
21851,1.0,0.5,30,0.2836823736380554
21852,0.0,3.0,25,0.0726804563737211
21854,0.4,1.0,10,0.8443104105654662
21857,2.0,4.0,20,0.632636329996684
21858,0.0,1.0,25,1.3347095460981953
21860,0.0,3.0,10,0.281795285976683
21862,0.7,7.0,35,1.5486148485671878
21864,0.8,8.0,20,1.901010490066124
21865,1.0,0.5,35,0.4959777145603414
21866,0.4,7.0,10,0.2117051535629892
21867,0.0,3.0,10,0.2110653343455366
21868,0.4,0.1,25,4.004926660512221
21869,1.0,0.5,30,0.0725224257332399
21871,1.0,0.5,25,0.4924437705740905
21872,0.9,4.0,10,2.390996696356008
21874,2.0,7.0,35,0.844241391552571
21875,1.0,3.0,30,0.9864842949918896
21877,3.0,0.9,25,1.831065711813622
21878,6.0,7.0,20,5.270351507706021
21879,0.0,1.0,25,1.4776047107333854
21880,0.0,3.0,35,0.6348035732597097
21881,2.0,4.0,15,1.125422791222812
21882,0.0,4.0,30,6.254635751945615
21883,0.0,2.0,15,0.4221636798912769
21884,1.0,3.0,25,0.7720724821009632
21885,0.8,3.0,10,0.7740190397777909
21886,0.8,0.3,15,0.9157405436415608
21887,0.6,5.0,20,1.7591651977905445
21888,0.9,0.1,20,26.786915373241243
21889,6.0,0.3,10,0.2110583215124855
21890,0.3,0.8,35,1.475587421399604
21891,0.2,0.2,20,1.8977794796899188
21892,1.0,0.5,25,5.415053672115076
21894,0.0,2.0,25,0.0710929351786351
21895,0.0,1.0,30,0.7049225206152911
21896,0.2,3.0,25,0.9152582913021794
21897,0.6,0.3,20,8.99622847875921
21898,0.9,1.0,20,2.8142943254769293
21900,2.0,4.0,25,0.071108457182504
21901,7.0,10.0,25,0.5635890479750518
21902,0.0,4.0,25,0.2127243944059333
21904,0.6,1.0,15,0.9851501782129226
21905,0.1,0.2,30,4.571122193047793
21906,0.0,9.0,15,0.7036484280526478
21907,5.0,7.0,30,1.3354223167821535
21908,0.3,10.0,10,0.564004239707498
21909,2.0,4.0,20,0.423382790215804
21910,1.0,3.0,10,0.8441057921231083
21911,0.0,3.0,15,1.0553838558122417
21912,0.3,0.4,30,2.247458461622835
21913,1.0,0.5,25,0.2123706763511812
21914,1.0,0.5,10,0.703039612906295
21917,0.0,1.0,35,2.882081282238076
21918,0.0,2.0,15,0.493309617435183
21919,0.0,2.0,15,0.6329005436262003
21921,1.0,0.7,20,4.923480270290308
21923,1.0,0.5,10,0.1409992549272178
21924,10.0,1.0,15,0.141124267006484
21925,1.0,3.0,15,0.0012941257057335
21926,8.0,3.0,15,0.6325014923245753
21927,7.0,4.0,25,0.9856737979521952
21928,2.0,4.0,35,1.2641985275886525
21929,0.5,0.5,20,1.9682183720206128
21932,0.8,0.3,35,1.4767334511551553
21933,0.7,0.6,15,2.248030672429614
21934,2.0,4.0,15,1.545828038972072
21937,1.0,0.5,25,0.0718416990569643
21940,0.0,2.0,30,0.4928677038942082
21941,0.1,5.0,10,1.4070428445965677
21942,2.0,4.0,30,1.8995974252144296
21943,0.9,0.8,10,1.8994330601519307
21944,9.0,8.0,20,1.1945549905087205
21946,0.1,10.0,25,3.0966587349466552
21947,0.9,3.0,20,4.637196674276047
21948,0.4,0.3,30,3.869420469548392
21949,2.0,4.0,20,1.407194596911432
21950,1.0,3.0,30,0.8456611819970687
21951,0.8,1.0,20,10.051155398953227
21952,4.0,0.2,15,0.2826870639332917
21953,0.0,2.0,25,0.7039828276924984
21954,0.0,2.0,20,95.75431258690143
21956,0.0,2.0,30,1.687058057970038
21958,0.1,0.3,35,8.434317940257014
21959,6.0,5.0,25,1.4082088650471878
21960,5.0,0.4,10,1.3363510315744414
21961,0.0,2.0,20,1.054054553407438
21962,2.0,4.0,30,1.4787704130680377
21963,2.0,4.0,10,0.6335750849939981
21965,0.6,0.7,10,1.5459667549334384
21966,2.0,4.0,30,1.4046802609180131
21967,0.1,0.6,35,17.292398978011413
21968,0.0,2.0,25,0.5639392260507599
21972,0.7,7.0,20,2.6021197002166687
21974,1.0,3.0,25,0.4237688722038379
21975,0.0,4.0,25,0.3524754896389535
21977,1.0,0.5,15,1.0538947262337013
21979,0.1,0.6,20,3.0223614481337524
21980,0.8,10.0,25,0.8443114757530363
21982,0.0,2.0,25,0.4937444817041863
21985,0.0,2.0,20,1.6883868476514987
21986,0.0,4.0,35,0.353367643848947
21988,1.0,0.5,20,1.1957601334573544
21989,0.0,1.0,35,0.9158000075990405
21990,0.0,1.0,10,0.9845665343363637
21991,0.4,0.3,25,27.063938178502735
21993,3.0,0.4,15,1.2673192861261482
21994,0.01,10.0,10,0.703581496554424
21995,2.0,0.8,20,2.111516369762086
21996,0.6,0.6,10,1.266008412976455
21997,2.0,0.7,35,4.143516778862862
21998,4.0,0.6,15,1.9694869410383768
21999,6.0,10.0,25,1.5490235145115197
22000,0.0,2.0,20,0.6337689958800201
22001,0.0,4.0,15,0.774496404492254
22003,0.0,10.0,35,1.5481119071169678
22004,1.0,3.0,10,0.7743831689656648
22006,1.0,2.0,10,7.661437179036907
22007,0.2,0.1,30,9.700165004043685
22008,0.0,2.0,20,0.5637086746726192
22009,5.0,3.0,25,0.7746399258094332
22010,1.0,0.5,10,0.3524981554000961
22011,2.0,0.7,10,3.586580964445834
22013,0.0,4.0,30,0.6346824156927013
22014,0.0,1.0,25,1.2650017264015876
22015,0.6,0.5,25,1.4080250397014895
22016,4.0,8.0,25,2.252608371086695
22018,7.0,0.4,35,5.205771262642127
22019,0.0,2.0,20,0.4936844919888052
22021,0.0,0.4,15,4.428151676134609
22022,0.6,0.4,20,1.0552095377055544
22023,0.9,0.5,30,4.004115667287253
22027,0.1,8.0,35,2.671716351237536
22028,0.2,5.0,20,1.1268837621387142
22029,2.0,4.0,15,0.9143259095125806
22033,1.0,0.5,15,0.0704794890773818
22036,0.0,1.0,35,0.8439465849176981
22037,4.0,9.0,15,0.3529050521408994
22038,2.0,7.0,15,0.6330739435377382
22040,0.3,0.3,10,2.811313144694407
22042,1.0,0.5,15,1.1241827533799045
22044,1.0,3.0,10,0.6333488027283174
22045,2.0,7.0,20,2.7441927002776216
22046,1.0,0.5,20,0.9848262785729682
22048,1.0,3.0,35,1.6897137480086206
22049,0.0,1.0,10,0.7034732355082598
22050,0.3,0.3,25,6.184523722736281
22051,0.8,5.0,30,0.8461863163488754
22052,1.0,0.5,20,0.2829619938627346
22053,1.0,3.0,35,1.4090399569076268
22057,6.0,0.2,20,0.2116444328135394
22058,0.0,0.7,20,2.7437631869685664
22059,7.0,0.9,10,0.8431980538041577
22060,0.3,0.2,35,23.5485900672445
22061,0.0,2.0,30,0.6347704094362863
22062,0.0,1.0,25,2.3216218782309843
22064,0.01,9.0,10,0.8436169126132453
22065,0.0,1.0,30,0.9859360387583944
22066,0.8,0.7,10,3.232569071807056
22067,0.0,1.0,15,1.4075560515456127
22069,1.0,3.0,25,0.1419566497696038
22070,0.0,1.0,30,0.35418952476574
22071,0.0,1.0,35,0.6336124234442533
22073,0.0,2.0,20,1.1262655651569933
22075,0.0,0.5,20,2.9515300952757144
22076,0.0,1.0,10,1.0555785996276017
22079,0.2,6.0,30,0.6353189513688271
22080,0.4,7.0,25,1.9686545799737736
22081,0.5,0.9,20,2.2521766122165365
22082,0.0,1.0,35,0.9868916427412469
22083,0.0,4.0,20,0.2124076040527827
22084,0.0,0.4,35,6.958167556688423
22085,1.0,3.0,15,0.7747432505874547
22086,8.0,4.0,20,0.4926576635639552
22087,0.2,9.0,30,1.2677912595904095
22088,0.0,2.0,15,0.2115355844905089
22089,1.0,0.5,15,0.7740500509048873
22090,0.4,0.3,35,3.936861712027385
22091,0.0,1.0,30,1.0543777202033366
22092,0.0,10.0,25,0.915731836085044
22094,3.0,0.4,35,7.5892106638388785
22095,0.0,4.0,25,1.7592382529984043
22096,0.8,0.1,35,0.4238182219152993
22097,0.3,0.4,30,4.289394772954488
